Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,B_Tmag,V_Tmag,Jmag,Hmag,Ksmag
0.0152,0.01508,9,2.308983088,2.579682925,2.263,3.724,3.5136,0.075,8,0.565,0.386,169.18,91.69,58.72,45.53,37.38,2,-9.95E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.54,-2.636,-0.31,-4.053,0.995,-0.294,-6.457,-7.345,-7.71
0.0152,0.01508,9,2.308983326,2.579682932,2.263,3.652,3.5219,0.18,8,0.565,0.386,137.39,75.76,48.94,37.84,31.05,2,-5.66E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.359,-2.713,-0.659,-4.08,0.774,-0.677,-6.249,-7.129,-7.475
0.0152,0.01508,9,2.308984757,2.579682976,2.262,3.543,3.5345,0.34,8,0.565,0.386,100.28,56.77,37.15,28.6,23.45,2,-3.59E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.086,-2.751,-1.051,-4.033,0.53,-1.097,-5.932,-6.799,-7.118
0.0152,0.01508,9,2.308987141,2.579683049,2.262,3.345,3.5575,0.63,8,0.566,0.386,56.63,33.62,22.53,17.21,14.1,3,-1.55E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.592,-2.687,-1.474,-3.803,0.288,-1.53,-5.363,-6.192,-6.469
0.0152,0.01508,9,2.308991194,2.579683173,2.262,3.296,3.5631,0.701,8,0.566,0.386,49.2,29.56,19.92,15.19,12.43,3,-1.26E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.47,-2.649,-1.52,-3.728,0.262,-1.577,-5.225,-6.042,-6.309
0.0152,0.01508,9,2.308996677,2.57968334,2.261,3.356,3.5562,0.613,8,0.566,0.386,58.47,34.62,23.17,17.71,14.5,3,-1.63E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.619,-2.694,-1.459,-3.819,0.297,-1.515,-5.394,-6.226,-6.505
0.0152,0.01508,9,2.30900383,2.579683559,2.26,3.478,3.542,0.435,8,0.567,0.386,83.18,47.83,31.54,24.22,19.86,3,-2.74E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.924,-2.747,-1.232,-3.974,0.424,-1.285,-5.744,-6.6,-6.905
0.0152,0.01508,9,2.309012651,2.579683828,2.259,3.598,3.5279,0.257,8,0.568,0.386,117.97,65.88,42.83,33.05,27.11,2,-4.55E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.225,-2.737,-0.861,-4.065,0.647,-0.896,-6.094,-6.968,-7.301
0.0152,0.01508,9,2.30902338,2.579684156,2.258,3.682,3.518,0.134,8,0.568,0.386,150.52,82.37,53.01,41.04,33.68,2,-6.50E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.435,-2.676,-0.5,-4.066,0.876,-0.504,-6.338,-7.221,-7.576
0.0152,0.01508,9,2.309036255,2.579684549,2.257,3.726,3.5128,0.069,8,0.569,0.386,171.06,92.61,59.29,45.98,37.74,2,-1.02E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.545,-2.616,-0.267,-4.037,1.025,-0.247,-6.464,-7.353,-7.72
0.0152,0.01508,9,2.309050798,2.579684993,2.256,3.744,3.5106,0.042,8,0.571,0.386,180.44,97.26,62.12,48.21,39.58,2,-1.24E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.59,-2.591,-0.168,-4.024,1.088,-0.138,-6.516,-7.408,-7.779
0.0152,0.01508,9,2.309067726,2.57968551,2.254,3.752,3.5096,0.029,8,0.572,0.386,185.02,99.51,63.5,49.3,40.48,2,-1.35E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.611,-2.579,-0.125,-4.019,1.117,-0.09,-6.54,-7.433,-7.807
0.0152,0.01508,9,2.309067965,2.579685518,2.253,3.696,3.5162,0.112,8,0.572,0.386,157.01,85.62,55,42.61,34.97,2,-7.54E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.469,-2.652,-0.418,-4.053,0.93,-0.413,-6.377,-7.263,-7.622
0.0152,0.01508,9,2.309069157,2.579685554,2.253,3.585,3.5293,0.275,8,0.572,0.386,113.93,63.81,41.54,32.04,26.28,2,-4.35E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.193,-2.742,-0.907,-4.061,0.618,-0.946,-6.057,-6.93,-7.259
0.0152,0.01508,9,2.309071541,2.579685627,2.253,3.391,3.5524,0.562,8,0.572,0.386,64.66,37.98,25.3,19.37,15.87,3,-1.91E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.707,-2.72,-1.421,-3.872,0.317,-1.477,-5.493,-6.332,-6.618
0.0152,0.01508,9,2.309075356,2.579685743,2.252,3.34,3.5584,0.636,8,0.573,0.386,55.84,33.2,22.26,17,13.92,3,-1.54E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.581,-2.691,-1.494,-3.801,0.275,-1.55,-5.349,-6.176,-6.452
0.0152,0.01508,9,2.309080601,2.579685904,2.251,3.398,3.5515,0.55,8,0.573,0.386,66.1,38.75,25.8,19.75,16.18,3,-1.98E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.725,-2.725,-1.41,-3.883,0.322,-1.466,-5.514,-6.355,-6.643
0.0152,0.01508,9,2.309087277,2.579686108,2.251,3.515,3.5376,0.378,8,0.574,0.386,92.92,52.95,34.75,26.73,21.92,2,-3.25E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.018,-2.751,-1.13,-4.01,0.485,-1.179,-5.852,-6.715,-7.028
0.0152,0.01508,9,2.309095621,2.579686362,2.249,3.63,3.5239,0.208,8,0.574,0.386,129.95,71.99,46.61,36.02,29.55,2,-5.26E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.305,-2.712,-0.719,-4.066,0.739,-0.743,-6.187,-7.065,-7.407
0.0152,0.01508,9,2.309105873,2.579686676,2.248,3.709,3.5144,0.09,8,0.575,0.386,163.91,89.06,57.1,44.27,36.34,2,-8.76E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.503,-2.626,-0.329,-4.038,0.988,-0.316,-6.418,-7.305,-7.668
0.0152,0.01508,9,2.309118033,2.579687047,2.246,3.75,3.5094,0.029,8,0.576,0.386,184.76,99.38,63.41,49.23,40.42,2,-1.34E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.605,-2.569,-0.111,-4.009,1.129,-0.075,-6.535,-7.428,-7.802
0.0152,0.01508,9,2.309131861,2.579687469,2.245,3.766,3.5075,0.005,8,0.577,0.386,193.83,103.84,66.12,51.38,42.19,2,-1.58E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.645,-2.548,-0.036,-3.997,1.18,0.01,-6.582,-7.476,-7.854
0.0152,0.01508,9,2.309147835,2.579687957,2.242,3.773,3.5066,-0.006,8,0.579,0.386,197.8,105.78,67.3,52.31,42.95,2,-1.70E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.662,-2.538,-0.002,-3.991,1.203,0.048,-6.601,-7.496,-7.876
0.0152,0.01508,9,2.309148073,2.579687964,2.242,3.731,3.5116,0.056,8,0.579,0.386,175.19,94.65,60.52,46.96,38.55,2,-1.11E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.558,-2.59,-0.201,-4.018,1.071,-0.175,-6.481,-7.371,-7.741
0.0152,0.01508,9,2.309149265,2.579688001,2.242,3.62,3.525,0.221,8,0.579,0.386,126.54,70.26,45.53,35.18,28.86,2,-5.10E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.28,-2.717,-0.757,-4.064,0.715,-0.784,-6.159,-7.035,-7.374
0.0152,0.01508,9,2.30915165,2.579688074,2.241,3.429,3.5482,0.504,8,0.579,0.386,72.28,42.07,27.9,21.39,17.53,3,-2.29E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.802,-2.742,-1.362,-3.923,0.348,-1.417,-5.601,-6.448,-6.742
0.0152,0.01508,9,2.309155464,2.57968819,2.241,3.377,3.5544,0.581,8,0.579,0.386,62.16,36.64,24.45,18.71,15.32,3,-1.84E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.673,-2.718,-1.453,-3.856,0.297,-1.508,-5.453,-6.288,-6.571
0.0152,0.01508,9,2.309160471,2.579688343,2.24,3.434,3.5475,0.496,8,0.58,0.386,73.46,42.69,28.29,21.7,17.78,3,-2.34E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.815,-2.743,-1.349,-3.929,0.356,-1.404,-5.617,-6.464,-6.759
0.0152,0.01508,9,2.309167147,2.579688547,2.238,3.547,3.5338,0.328,8,0.58,0.386,102.35,57.85,37.82,29.13,23.89,2,-3.78E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.098,-2.747,-1.028,-4.034,0.547,-1.073,-5.946,-6.813,-7.134
0.0152,0.01508,9,2.309175491,2.579688802,2.237,3.658,3.5203,0.163,8,0.581,0.386,141.66,77.91,50.25,38.89,31.91,2,-6.00E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.374,-2.687,-0.586,-4.064,0.826,-0.6,-6.269,-7.15,-7.5
0.0152,0.01508,9,2.309185505,2.579689108,2.235,3.734,3.511,0.049,8,0.582,0.386,177.37,95.72,61.17,47.48,38.98,2,-1.15E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.565,-2.576,-0.166,-4.008,1.095,-0.137,-6.49,-7.381,-7.752
0.0152,0.01508,9,2.309197426,2.579689472,2.233,3.773,3.5061,-0.01,8,0.583,0.386,199.35,106.52,67.75,52.67,43.25,2,-1.74E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.663,-2.522,0.03,-3.977,1.228,0.083,-6.604,-7.5,-7.881
0.0152,0.01508,9,2.309211254,2.579689894,2.231,3.789,3.504,-0.035,8,0.584,0.386,209.25,111.35,70.67,54.98,45.15,2,-2.06E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.703,-2.495,0.116,-3.96,1.288,0.18,-6.651,-7.549,-7.934
0.0152,0.01508,9,2.30922699,2.579690375,2.228,3.796,3.5031,-0.046,8,0.586,0.386,214.01,113.66,72.07,56.09,46.07,2,-2.23E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.721,-2.481,0.159,-3.951,1.318,0.228,-6.672,-7.57,-7.958
0.0152,0.01508,9,2.309227228,2.579690382,2.228,3.769,3.5063,-0.006,8,0.586,0.386,197.72,105.72,67.25,52.28,42.93,2,-1.68E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.653,-2.52,0.023,-3.975,1.224,0.075,-6.593,-7.489,-7.869
0.0152,0.01508,9,2.30922842,2.579690418,2.227,3.657,3.5201,0.161,8,0.586,0.386,142.17,78.16,50.4,39.01,32.01,2,-6.07E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.374,-2.681,-0.575,-4.06,0.834,-0.589,-6.269,-7.151,-7.501
0.0152,0.01508,9,2.309230328,2.579690476,2.227,3.469,3.5433,0.441,8,0.586,0.386,81.7,47.07,31.05,23.86,19.55,3,-2.77E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.904,-2.751,-1.263,-3.969,0.407,-1.317,-5.719,-6.574,-6.876
0.0152,0.01508,9,2.309233666,2.579690578,2.226,3.416,3.5498,0.521,8,0.586,0.386,69.87,40.79,27.08,20.76,17.01,3,-2.22E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.771,-2.742,-1.397,-3.912,0.329,-1.453,-5.565,-6.409,-6.699
0.0152,0.01508,9,2.309238195,2.579690717,2.225,3.472,3.543,0.438,8,0.587,0.386,82.29,47.38,31.25,24.01,19.68,3,-2.81E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.909,-2.751,-1.257,-3.971,0.411,-1.31,-5.726,-6.581,-6.884
0.0152,0.01508,9,2.309244156,2.579690899,2.224,3.58,3.5295,0.275,8,0.587,0.386,113.42,63.56,41.37,31.92,26.18,2,-4.43E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.18,-2.735,-0.905,-4.052,0.623,-0.945,-6.043,-6.916,-7.245
0.0152,0.01508,9,2.309251547,2.579691124,2.222,3.686,3.5164,0.117,8,0.588,0.386,155.01,84.6,54.36,42.12,34.57,2,-7.14E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.444,-2.633,-0.405,-4.033,0.945,-0.401,-6.352,-7.237,-7.596
0.0152,0.01508,9,2.309260607,2.579691401,2.22,3.758,3.5074,0.008,8,0.589,0.386,192.16,102.98,65.59,50.97,41.85,2,-1.51E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.625,-2.525,-0.011,-3.974,1.202,0.035,-6.562,-7.456,-7.835
0.0152,0.01508,9,2.309271097,2.579691722,2.218,3.795,3.5027,-0.048,8,0.59,0.386,214.62,113.95,72.24,56.23,46.18,2,-2.23E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.717,-2.465,0.185,-3.937,1.339,0.257,-6.669,-7.568,-7.957
0.0152,0.01508,9,2.309283257,2.579692093,2.215,3.81,3.5007,-0.071,8,0.591,0.386,224.5,118.73,75.13,58.52,48.06,2,-2.60E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.754,-2.436,0.273,-3.917,1.401,0.355,-6.712,-7.613,-8.006
0.0152,0.01508,9,2.309297323,2.579692522,2.212,3.816,3.4999,-0.082,8,0.592,0.386,229.05,120.93,76.45,59.57,48.93,2,-2.79E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.769,-2.422,0.313,-3.907,1.43,0.4,-6.73,-7.632,-8.027
0.0152,0.01508,9,2.309297562,2.57969253,2.211,3.802,3.5016,-0.061,8,0.592,0.386,219.82,116.46,73.75,57.43,47.17,2,-2.41E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.734,-2.445,0.239,-3.922,1.377,0.316,-6.69,-7.59,-7.981
0.0152,0.01508,9,2.309298754,2.579692566,2.211,3.689,3.5157,0.108,8,0.592,0.386,157.49,85.83,55.11,42.72,35.06,2,-7.53E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.453,-2.618,-0.364,-4.022,0.973,-0.357,-6.363,-7.249,-7.609
0.0152,0.01508,9,2.309300661,2.579692624,2.21,3.504,3.5388,0.385,8,0.593,0.386,91.06,51.99,34.14,26.27,21.53,2,-3.29E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.991,-2.751,-1.159,-4.001,0.471,-1.211,-5.822,-6.683,-6.994
0.0152,0.01508,9,2.309303999,2.579692726,2.21,3.45,3.5456,0.467,8,0.593,0.386,77.52,44.87,29.66,22.78,18.66,3,-2.62E-08,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.855,-2.748,-1.313,-3.948,0.379,-1.367,-5.663,-6.514,-6.812
0.0152,0.01508,9,2.309308291,2.579692857,2.208,3.505,3.5388,0.385,8,0.593,0.387,91.16,52.05,34.18,26.3,21.56,2,-3.30E-08,0,6.77E-01,3.08E-01,1.79E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.992,-2.75,-1.158,-4.001,0.472,-1.209,-5.822,-6.683,-6.994
0.0152,0.01508,9,2.309314251,2.579693039,2.207,3.61,3.5255,0.226,8,0.594,0.387,124.63,69.29,44.91,34.71,28.47,2,-5.13E-08,0,6.77E-01,3.08E-01,1.79E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.254,-2.705,-0.759,-4.048,0.719,-0.788,-6.131,-7.007,-7.345
0.0152,0.01508,9,2.309321642,2.579693265,2.205,3.711,3.5127,0.073,8,0.595,0.387,168.67,91.38,58.5,45.4,37.26,2,-9.55E-08,0,6.77E-01,3.08E-01,1.79E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.508,-2.576,-0.224,-3.998,1.064,-0.203,-6.427,-7.317,-7.683
0.0152,0.01508,9,2.309330463,2.579693534,2.202,3.781,3.5038,-0.032,8,0.596,0.387,207.61,110.5,70.14,54.59,44.82,2,-1.97E-07,0,6.77E-01,3.08E-01,1.79E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.681,-2.468,0.147,-3.934,1.315,0.212,-6.63,-7.528,-7.913
0.0152,0.01508,9,2.309340715,2.579693847,2.199,3.816,3.4992,-0.087,8,0.597,0.387,231.12,121.89,77.02,60.03,49.31,2,-2.86E-07,0,6.77E-01,3.08E-01,1.79E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.77,-2.405,0.342,-3.891,1.455,0.433,-6.733,-7.635,-8.031
0.0152,0.01508,9,2.309352875,2.579694219,2.196,3.83,3.4973,-0.11,8,0.598,0.387,241.69,126.97,80.09,62.46,51.31,2,-3.33E-07,0,6.77E-01,3.08E-01,1.79E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.806,-2.383,0.406,-3.876,1.507,0.507,-6.775,-7.679,-8.079
0.0152,0.01508,9,2.309366703,2.579694641,2.192,3.837,3.4963,-0.121,8,0.599,0.386,246.91,129.47,81.58,63.65,52.29,2,-3.58E-07,0,6.77E-01,3.08E-01,1.78E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.822,-2.371,0.439,-3.867,1.534,0.545,-6.794,-7.698,-8.1
0.0152,0.01508,9,2.309366942,2.579694648,2.191,3.835,3.4965,-0.119,8,0.599,0.392,246.04,129.05,81.33,63.45,52.12,2,-3.54E-07,0,6.77E-01,3.08E-01,1.81E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.818,-2.371,0.436,-3.867,1.531,0.541,-6.79,-7.694,-8.096
0.0152,0.01508,9,2.309367895,2.579694677,2.191,3.723,3.5109,0.052,8,0.599,0.393,175.68,94.84,60.61,47.07,38.63,2,-1.10E-07,0,6.77E-01,3.08E-01,1.81E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.536,-2.545,-0.132,-3.977,1.126,-0.103,-6.462,-7.353,-7.724
0.0152,0.01508,9,2.309369803,2.579694736,2.19,3.541,3.534,0.326,8,0.599,0.393,102.19,57.78,37.76,29.11,23.87,2,-3.94E-08,0,6.77E-01,3.08E-01,1.82E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.083,-2.737,-1.024,-4.023,0.556,-1.07,-5.93,-6.797,-7.117
0.0152,0.01508,9,2.309372664,2.579694823,2.189,3.485,3.5411,0.409,8,0.6,0.393,86.56,49.65,32.66,25.13,20.59,2,-3.13E-08,0,6.77E-01,3.08E-01,1.82E-03,2.42E-03,6.16E-03,-1,1.54E-02,-3.943,-2.75,-1.214,-3.984,0.441,-1.267,-5.766,-6.624,-6.931
0.0152,0.01508,9,2.309376955,2.579694954,2.188,3.539,3.5343,0.328,8,0.6,0.394,101.63,57.49,37.57,28.97,23.75,2,-3.92E-08,0,6.77E-01,3.08E-01,1.82E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.077,-2.737,-1.03,-4.021,0.552,-1.076,-5.924,-6.79,-7.11
0.0152,0.01508,9,2.3093822,2.579695114,2.186,3.64,3.5212,0.174,8,0.601,0.395,137.79,75.94,49.01,37.95,31.13,2,-5.99E-08,0,6.77E-01,3.08E-01,1.82E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.331,-2.668,-0.595,-4.039,0.829,-0.611,-6.223,-7.103,-7.451
0.0152,0.01508,9,2.309388876,2.579695318,2.183,3.738,3.5087,0.026,8,0.601,0.395,184.64,99.24,63.28,49.19,40.38,2,-1.30E-07,0,6.77E-01,3.08E-01,1.83E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.575,-2.514,-0.037,-3.958,1.191,0.003,-6.507,-7.4,-7.776
0.0152,0.01508,9,2.309396982,2.579695566,2.18,3.804,3.5,-0.076,8,0.602,0.395,225.62,119.19,75.38,58.75,48.25,2,-2.60E-07,0,6.77E-01,3.08E-01,1.83E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.74,-2.399,0.331,-3.883,1.448,0.417,-6.701,-7.602,-7.997
0.0152,0.01508,9,2.309406519,2.579695857,2.177,3.838,3.4955,-0.128,8,0.603,0.394,250.3,131.05,82.52,64.41,52.91,2,-3.72E-07,0,6.77E-01,3.08E-01,1.82E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.825,-2.35,0.477,-3.85,1.566,0.587,-6.8,-7.705,-8.109
0.0152,0.01508,9,2.309417725,2.579696199,2.173,3.852,3.4936,-0.151,8,0.604,0.393,261.6,136.43,85.76,66.98,55.02,2,-4.33E-07,0,6.77E-01,3.08E-01,1.82E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.86,-2.326,0.543,-3.832,1.621,0.664,-6.84,-7.748,-8.156
0.0152,0.01508,9,2.309430361,2.579696585,2.168,3.859,3.4926,-0.162,8,0.606,0.39,267.42,139.19,87.41,68.29,56.1,2,-4.66E-07,0,6.77E-01,3.08E-01,1.80E-03,2.42E-03,6.16E-03,-1,1.54E-02,-4.876,-2.312,0.579,-3.822,1.651,0.706,-6.859,-7.768,-8.178
0.0152,0.01508,9,2.309430599,2.579696592,2.168,3.868,3.4912,-0.178,8,0.606,0.412,275.64,143.09,89.74,70.15,57.63,2,-5.18E-07,0.01,6.77E-01,3.08E-01,1.91E-03,2.42E-03,6.16E-03,-1,1.55E-02,-4.901,-2.295,0.625,-3.81,1.69,0.759,-6.888,-7.798,-8.211
0.0152,0.01508,9,2.309431553,2.579696621,2.167,3.755,3.5059,-0.006,8,0.606,0.412,196.24,104.9,66.72,51.91,42.62,2,-1.60E-07,0,6.77E-01,3.08E-01,1.91E-03,2.42E-03,6.16E-03,-1,1.55E-02,-4.618,-2.472,0.081,-3.929,1.275,0.135,-6.56,-7.456,-7.837
0.0152,0.01508,9,2.309433222,2.579696672,2.167,3.577,3.5291,0.265,8,0.606,0.412,114.73,64.24,41.77,32.26,26.46,2,-4.73E-08,0,6.77E-01,3.08E-01,1.91E-03,2.42E-03,6.16E-03,-1,1.55E-02,-4.172,-2.715,-0.873,-4.036,0.652,-0.911,-6.036,-6.909,-7.239
0.0152,0.01508,9,2.309436083,2.579696759,2.165,3.52,3.5365,0.352,8,0.606,0.413,96.67,54.93,35.97,27.72,22.72,2,-3.73E-08,0,6.77E-01,3.08E-01,1.91E-03,2.42E-03,6.16E-03,-1,1.55E-02,-4.029,-2.738,-1.087,-4.005,0.521,-1.136,-5.868,-6.732,-7.047
0.0152,0.01508,9,2.309439898,2.579696876,2.164,3.572,3.5297,0.272,8,0.607,0.413,113.25,63.48,41.29,31.9,26.15,2,-4.65E-08,0,6.77E-01,3.08E-01,1.91E-03,2.42E-03,6.16E-03,-1,1.55E-02,-4.16,-2.718,-0.891,-4.034,0.641,-0.931,-6.023,-6.895,-7.224
0.0152,0.01508,9,2.309444904,2.579697029,2.161,3.67,3.5168,0.122,8,0.607,0.413,152.28,83.2,53.47,41.46,34.02,2,-6.99E-08,0,6.77E-01,3.08E-01,1.91E-03,2.42E-03,6.16E-03,-1,1.55E-02,-4.405,-2.606,-0.391,-4.004,0.964,-0.389,-6.311,-7.196,-7.554
0.0152,0.01508,9,2.309451342,2.579697225,2.159,3.763,3.5045,-0.021,8,0.608,0.413,202.05,107.72,68.42,53.27,43.73,2,-1.76E-07,0,6.77E-01,3.08E-01,1.91E-03,2.42E-03,6.16E-03,-1,1.55E-02,-4.638,-2.448,0.146,-3.91,1.322,0.208,-6.584,-7.482,-7.865
0.0152,0.01508,9,2.309458971,2.579697458,2.155,3.826,3.4961,-0.119,8,0.608,0.413,244.95,128.43,80.93,63.17,51.88,2,-3.42E-07,0,6.77E-01,3.08E-01,1.91E-03,2.42E-03,6.16E-03,-1,1.55E-02,-4.796,-2.34,0.473,-3.837,1.564,0.58,-6.769,-7.674,-8.076
0.0152,0.01508,9,2.309467793,2.579697728,2.151,3.858,3.4917,-0.169,8,0.609,0.412,270.52,140.6,88.24,68.97,56.66,2,-4.80E-07,0,6.77E-01,3.08E-01,1.90E-03,2.42E-03,6.16E-03,-1,1.55E-02,-4.876,-2.287,0.62,-3.8,1.686,0.752,-6.861,-7.771,-8.183
0.0152,0.01508,9,2.309478283,2.579698048,2.146,3.871,3.4898,-0.19,8,0.61,0.41,282.13,146.09,91.51,71.58,58.81,2,-5.53E-07,0.01,6.77E-01,3.08E-01,1.90E-03,2.42E-03,6.16E-03,-1,1.55E-02,-4.908,-2.26,0.687,-3.779,1.745,0.829,-6.899,-7.811,-8.226
0.0152,0.01508,9,2.309490204,2.579698412,2.141,3.877,3.4888,-0.201,8,0.612,0.407,288.11,148.89,93.18,72.92,59.91,2,-5.92E-07,0.01,6.77E-01,3.08E-01,1.88E-03,2.42E-03,6.16E-03,-1,1.55E-02,-4.923,-2.253,0.702,-3.774,1.768,0.847,-6.915,-7.829,-8.246
0.0152,0.01508,9,2.309490442,2.579698419,2.141,3.897,3.4862,-0.232,8,0.612,0.442,305.99,157.3,98.2,76.91,63.19,2,-7.27E-07,0.01,6.76E-01,3.08E-01,2.04E-03,2.41E-03,6.16E-03,-1,1.56E-02,-4.972,-2.246,0.731,-3.771,1.818,0.886,-6.972,-7.888,-8.31
0.0152,0.01508,9,2.309491396,2.579698448,2.14,3.784,3.5011,-0.059,8,0.612,0.442,217.3,115.08,72.86,56.8,46.64,2,-2.24E-07,0,6.76E-01,3.08E-01,2.04E-03,2.41E-03,6.16E-03,-1,1.56E-02,-4.689,-2.385,0.311,-3.864,1.44,0.391,-6.646,-7.547,-7.938
